uuid,day_id,license,model,feature,requests_cnt,spent_amount
user_249,2025-03-31,Basic,Model_E,Feature_4,35.0,9.49
user_694,2025-03-11,Enterprise,Model_C,Feature_2,75.0,12.27
user_4,2025-04-18,Enterprise,Model_A,Feature_1,27.0,10.86
user_372,2025-03-24,Standard,Model_A,Feature_1,15.0,4.94
user_233,2025-04-30,Basic,Model_D,Feature_3,25.0,4.13
user_880,2025-05-21,Enterprise,Model_C,Feature_2,51.0,8.67
user_339,2025-04-09,Premium,Model_D,Feature_1,65.0,15.21
user_198,2025-03-26,Enterprise,Model_E,Feature_2,126.0,19.439999999999998
user_125,2025-04-17,Premium,Model_B,Feature_2,25.0,9.47
user_939,2025-04-25,Premium,Model_D,Feature_1,69.0,18.66
user_86,2025-03-07,Premium,Model_B,Feature_1,34.0,13.260000000000002
user_230,2025-05-23,Standard,Model_D,Feature_2,45.0,10.89
user_222,2025-05-30,Basic,Model_D,Feature_4,30.0,4.19
user_302,2025-05-16,Enterprise,Model_E,Feature_2,132.0,24.36
user_277,2025-05-16,Basic,Model_C,Feature_2,20.0,3.92
user_6,2025-03-20,Enterprise,Model_C,Feature_3,90.0,15.09
user_108,2025-03-14,Standard,Model_A,Feature_1,13.0,4.24
user_16,2025-04-27,Premium,Model_A,Feature_1,19.0,7.13
user_71,2025-05-07,Premium,Model_C,Feature_3,120.0,20.75
user_213,2025-05-02,Enterprise,Model_D,Feature_2,102.0,23.31
user_124,2025-04-17,Enterprise,Model_A,Feature_2,99.0,38.46
user_919,2025-04-22,Basic,Model_A,Feature_3,10.0,3.63
user_242,2025-03-26,Enterprise,Model_A,Feature_3,30.0,12.0
user_816,2025-03-23,Premium,Model_A,Feature_1,15.0,5.11
user_642,2025-04-15,Basic,Model_C,Feature_2,20.0,3.59
user_392,2025-03-25,Basic,Model_A,Feature_2,21.0,8.35
user_314,2025-04-17,Basic,Model_A,Feature_3,13.0,3.77
user_446,2025-04-10,Basic,Model_D,Feature_2,36.0,5.9
user_530,2025-05-05,Enterprise,Model_E,Feature_1,60.0,8.91
user_326,2025-04-23,Standard,Model_B,Feature_3,17.0,6.52
user_410,2025-03-30,Basic,Model_C,Feature_1,68.0,10.65
user_607,2025-05-06,Basic,Model_B,Feature_5,12.0,4.47
user_890,2025-05-29,Premium,Model_D,Feature_1,142.0,28.71
user_683,2025-03-18,Premium,Model_C,Feature_2,34.0,8.43
user_270,2025-05-07,Basic,Model_A,Feature_1,24.0,9.1
user_63,2025-04-25,Enterprise,Model_A,Feature_2,33.0,11.43
user_658,2025-05-08,Enterprise,Model_E,Feature_2,60.0,7.62
user_325,2025-04-30,Premium,Model_D,Feature_2,153.0,35.79
user_650,2025-04-17,Enterprise,Model_A,Feature_2,30.0,10.59
user_229,2025-03-24,Basic,Model_D,Feature_1,98.0,15.98
user_547,2025-05-24,Premium,Model_C,Feature_3,107.0,24.34
user_338,2025-03-31,Basic,Model_A,Feature_3,24.0,8.23
user_926,2025-04-18,Standard,Model_A,Feature_2,17.0,6.69
user_656,2025-05-05,Standard,Model_B,Feature_2,20.0,7.32
user_245,2025-03-06,Basic,Model_C,Feature_3,65.0,13.74
user_849,2025-04-18,Standard,Model_B,Feature_1,32.0,10.780000000000001
user_383,2025-03-10,Basic,Model_E,Feature_1,30.0,6.92
user_724,2025-03-04,Premium,Model_A,Feature_1,16.0,6.12
user_177,2025-03-13,Premium,Model_E,Feature_1,185.0,41.71
user_745,2025-03-18,Enterprise,Model_C,Feature_2,48.0,12.18
user_66,2025-05-12,Enterprise,Model_B,Feature_1,27.0,10.17
user_442,2025-05-01,Premium,Model_A,Feature_5,12.0,4.76
user_712,2025-05-16,Standard,Model_B,Feature_2,21.0,7.31
user_547,2025-03-04,Premium,Model_C,Feature_1,138.0,27.09
user_930,2025-04-07,Standard,Model_D,Feature_1,52.0,7.8
user_16,2025-05-02,Premium,Model_C,Feature_2,43.0,6.55
user_71,2025-04-30,Premium,Model_C,Feature_2,81.0,15.79
user_293,2025-04-15,Premium,Model_D,Feature_4,82.0,21.88
user_46,2025-04-04,Enterprise,Model_A,Feature_3,39.0,16.47
user_738,2025-04-11,Basic,Model_A,Feature_1,19.0,7.53
user_165,2025-04-29,Basic,Model_D,Feature_2,31.0,5.38
user_337,2025-04-22,Enterprise,Model_B,Feature_2,45.0,17.91
user_745,2025-03-13,Enterprise,Model_C,Feature_2,54.0,9.54
user_801,2025-04-23,Basic,Model_C,Feature_1,33.0,6.15
user_338,2025-05-21,Basic,Model_D,Feature_2,28.0,6.25
user_898,2025-04-23,Enterprise,Model_B,Feature_1,27.0,9.93
user_538,2025-05-22,Premium,Model_E,Feature_1,69.0,14.91
user_328,2025-03-28,Basic,Model_A,Feature_2,20.0,7.43
user_622,2025-03-12,Standard,Model_A,Feature_2,13.0,4.09
user_880,2025-04-17,Enterprise,Model_A,Feature_2,33.0,11.94
user_296,2025-04-30,Enterprise,Model_E,Feature_1,129.0,19.98
user_934,2025-04-05,Standard,Model_E,Feature_2,27.0,3.84
user_472,2025-05-13,Standard,Model_B,Feature_3,22.0,9.18
user_621,2025-03-18,Premium,Model_A,Feature_3,21.0,7.48
user_840,2025-03-20,Standard,Model_A,Feature_1,14.0,5.81
user_694,2025-05-23,Enterprise,Model_B,Feature_1,78.0,27.54
user_494,2025-04-22,Standard,Model_E,Feature_2,25.0,4.8
user_766,2025-03-15,Basic,Model_A,Feature_2,16.0,6.3100000000000005
user_778,2025-03-27,Enterprise,Model_A,Feature_4,49.0,18.39
user_504,2025-03-31,Enterprise,Model_D,Feature_4,106.0,12.44
user_804,2025-04-18,Basic,Model_B,Feature_4,7.0,2.58
user_48,2025-05-12,Basic,Model_A,Feature_3,15.0,5.07
user_151,2025-05-15,Standard,Model_A,Feature_1,14.0,4.94
user_378,2025-05-03,Standard,Model_C,Feature_3,32.0,5.53
user_134,2025-03-31,Enterprise,Model_E,Feature_1,159.0,26.4
user_831,2025-04-11,Basic,Model_B,Feature_2,12.0,4.9
user_697,2025-03-06,Enterprise,Model_C,Feature_3,180.0,42.0
user_956,2025-04-23,Basic,Model_C,Feature_1,128.0,31.15
user_489,2025-03-19,Basic,Model_D,Feature_5,33.0,3.99
user_568,2025-05-27,Premium,Model_B,Feature_1,47.0,19.53
user_508,2025-03-31,Basic,Model_D,Feature_2,36.0,5.62
user_179,2025-03-11,Basic,Model_A,Feature_3,11.0,4.21
user_320,2025-03-18,Premium,Model_C,Feature_2,90.0,18.48
user_707,2025-03-12,Basic,Model_E,Feature_1,32.0,9.4
user_537,2025-04-10,Enterprise,Model_A,Feature_1,33.0,10.71
user_192,2025-03-31,Enterprise,Model_A,Feature_1,21.0,7.44
user_655,2025-04-24,Standard,Model_A,Feature_3,18.0,7.81
user_137,2025-04-15,Enterprise,Model_A,Feature_3,39.0,10.62
user_377,2025-05-05,Enterprise,Model_C,Feature_1,108.0,20.4
user_864,2025-03-27,Premium,Model_A,Feature_1,66.0,22.599999999999998
user_948,2025-05-28,Enterprise,Model_A,Feature_3,48.0,16.5
user_505,2025-03-05,Standard,Model_E,Feature_1,42.0,9.81
user_179,2025-03-28,Basic,Model_A,Feature_1,8.0,2.55
user_217,2025-03-31,Premium,Model_C,Feature_2,88.0,19.63
user_195,2025-05-20,Standard,Model_A,Feature_2,35.0,12.41
user_598,2025-05-16,Premium,Model_D,Feature_4,98.0,18.8
user_92,2025-04-16,Standard,Model_C,Feature_1,42.0,6.75
user_197,2025-03-20,Standard,Model_B,Feature_1,11.0,3.67
user_71,2025-05-12,Premium,Model_C,Feature_1,156.0,23.96
user_757,2025-03-30,Basic,Model_A,Feature_1,22.0,7.24
user_974,2025-05-28,Standard,Model_E,Feature_1,107.0,19.119999999999997
user_446,2025-05-25,Basic,Model_D,Feature_2,29.0,9.09
user_404,2025-03-25,Standard,Model_E,Feature_1,36.0,7.11
user_880,2025-05-29,Enterprise,Model_C,Feature_2,168.0,36.66
user_600,2025-04-04,Enterprise,Model_D,Feature_2,93.0,14.76
user_914,2025-04-14,Premium,Model_B,Feature_2,27.0,10.69
user_182,2025-04-22,Standard,Model_B,Feature_2,18.0,7.07
user_474,2025-04-23,Basic,Model_A,Feature_1,8.0,2.9
user_133,2025-05-26,Basic,Model_D,Feature_1,56.0,9.620000000000001
user_364,2025-03-14,Enterprise,Model_C,Feature_1,207.0,42.989999999999995
user_45,2025-04-04,Basic,Model_A,Feature_3,10.0,2.86
user_242,2025-05-13,Enterprise,Model_A,Feature_2,33.0,10.83
user_521,2025-04-17,Standard,Model_C,Feature_4,62.0,16.68
user_130,2025-03-17,Premium,Model_C,Feature_1,63.0,13.79
user_529,2025-03-17,Enterprise,Model_A,Feature_4,41.0,18.62
user_189,2025-04-25,Basic,Model_D,Feature_3,60.0,9.82
user_102,2025-04-07,Basic,Model_D,Feature_4,31.0,6.41
user_520,2025-05-22,Basic,Model_B,Feature_1,10.0,3.44
user_341,2025-05-06,Enterprise,Model_E,Feature_2,72.0,8.58
user_787,2025-03-11,Enterprise,Model_A,Feature_1,24.0,8.07
user_18,2025-05-07,Premium,Model_C,Feature_2,39.0,7.42
user_314,2025-05-22,Basic,Model_A,Feature_1,13.0,5.39
user_165,2025-04-21,Basic,Model_D,Feature_2,30.0,7.53
user_656,2025-04-17,Standard,Model_B,Feature_2,41.0,15.120000000000001
user_588,2025-05-16,Standard,Model_D,Feature_3,27.0,5.07
user_70,2025-05-13,Standard,Model_B,Feature_2,17.0,6.17
user_340,2025-05-12,Enterprise,Model_B,Feature_3,45.0,14.7
user_646,2025-03-26,Standard,Model_D,Feature_3,25.0,2.83
user_568,2025-04-06,Premium,Model_B,Feature_3,29.0,12.8
user_721,2025-05-09,Standard,Model_C,Feature_4,61.0,11.89
user_400,2025-03-05,Standard,Model_A,Feature_5,18.0,6.86
user_374,2025-05-26,Premium,Model_A,Feature_1,33.0,12.66
user_700,2025-04-11,Premium,Model_B,Feature_3,36.0,13.17
user_188,2025-04-11,Enterprise,Model_D,Feature_2,216.0,56.01
user_22,2025-05-05,Basic,Model_A,Feature_3,14.0,5.51
user_371,2025-04-08,Standard,Model_D,Feature_2,50.0,8.18
user_200,2025-04-10,Basic,Model_B,Feature_2,39.0,13.399999999999999
user_36,2025-05-06,Basic,Model_A,Feature_2,35.0,14.010000000000002
user_333,2025-04-18,Premium,Model_C,Feature_3,56.0,11.17
user_296,2025-03-03,Enterprise,Model_E,Feature_1,93.0,21.06
user_526,2025-05-26,Enterprise,Model_A,Feature_3,48.0,16.98
user_285,2025-03-18,Enterprise,Model_D,Feature_1,129.0,26.88
user_340,2025-05-08,Enterprise,Model_B,Feature_1,21.0,6.36
user_632,2025-05-23,Standard,Model_C,Feature_1,49.0,9.67
user_913,2025-05-20,Basic,Model_B,Feature_2,15.0,5.2
user_173,2025-05-28,Standard,Model_A,Feature_2,18.0,6.12
user_21,2025-03-06,Premium,Model_B,Feature_4,16.0,6.16
user_89,2025-04-25,Standard,Model_B,Feature_5,14.0,4.94
user_736,2025-04-23,Premium,Model_C,Feature_1,89.0,16.02
user_564,2025-05-01,Standard,Model_C,Feature_1,49.0,9.34
user_916,2025-03-23,Premium,Model_B,Feature_5,24.0,8.73
user_107,2025-05-28,Basic,Model_C,Feature_1,39.0,7.86
user_781,2025-03-26,Premium,Model_D,Feature_2,80.0,15.95
user_16,2025-03-04,Premium,Model_A,Feature_5,18.0,6.32
user_205,2025-03-21,Standard,Model_A,Feature_3,45.0,18.14
user_37,2025-04-22,Standard,Model_A,Feature_1,13.0,4.59
user_837,2025-04-28,Enterprise,Model_D,Feature_3,69.0,13.23
user_516,2025-03-28,Standard,Model_D,Feature_1,49.0,10.78
user_711,2025-04-15,Basic,Model_E,Feature_2,18.0,4.28
user_79,2025-03-07,Standard,Model_D,Feature_2,50.0,6.8
user_297,2025-05-28,Basic,Model_A,Feature_2,22.0,8.1
user_212,2025-03-13,Premium,Model_B,Feature_2,79.0,32.39
user_22,2025-04-07,Basic,Model_A,Feature_3,13.0,5.16
user_562,2025-05-29,Enterprise,Model_A,Feature_3,39.0,12.54
user_954,2025-05-12,Enterprise,Model_E,Feature_1,81.0,17.79
user_659,2025-03-04,Premium,Model_D,Feature_3,40.0,8.79
user_305,2025-05-26,Enterprise,Model_C,Feature_1,90.0,21.87
user_301,2025-05-26,Basic,Model_A,Feature_1,19.0,7.300000000000001
user_772,2025-05-26,Enterprise,Model_E,Feature_1,78.0,15.15
user_802,2025-05-07,Premium,Model_D,Feature_3,46.0,8.86
user_689,2025-05-21,Premium,Model_E,Feature_3,46.0,8.95
user_716,2025-03-26,Basic,Model_E,Feature_1,28.0,4.9
user_620,2025-03-17,Standard,Model_B,Feature_3,40.0,15.09
user_208,2025-05-05,Basic,Model_C,Feature_3,22.0,4.18
user_148,2025-03-24,Premium,Model_B,Feature_2,22.0,7.92
user_975,2025-05-12,Standard,Model_B,Feature_1,17.0,6.16
user_304,2025-03-20,Premium,Model_C,Feature_3,62.0,11.58
user_358,2025-04-24,Basic,Model_A,Feature_2,11.0,4.59
user_466,2025-03-07,Basic,Model_D,Feature_2,38.0,7.67
user_270,2025-05-05,Basic,Model_A,Feature_2,12.0,5.53
user_534,2025-04-22,Premium,Model_A,Feature_1,28.0,11.5
user_924,2025-05-05,Standard,Model_E,Feature_5,45.0,8.51
user_453,2025-04-30,Basic,Model_B,Feature_4,8.0,2.72
user_538,2025-05-15,Premium,Model_E,Feature_1,167.0,29.39
user_245,2025-03-21,Basic,Model_C,Feature_2,38.0,8.77
user_384,2025-05-16,Enterprise,Model_E,Feature_2,63.0,9.84
user_112,2025-05-08,Basic,Model_D,Feature_3,23.0,4.53
user_632,2025-03-11,Standard,Model_A,Feature_1,13.0,4.51
user_660,2025-05-16,Enterprise,Model_A,Feature_3,33.0,13.26
user_385,2025-05-08,Premium,Model_D,Feature_1,166.0,31.759999999999998
user_710,2025-04-14,Basic,Model_A,Feature_2,13.0,3.96
user_163,2025-04-09,Enterprise,Model_E,Feature_2,63.0,11.01
user_301,2025-05-05,Basic,Model_A,Feature_4,17.0,4.75
user_581,2025-04-25,Premium,Model_A,Feature_1,21.0,8.32
user_58,2025-04-07,Enterprise,Model_A,Feature_3,39.0,13.59
user_822,2025-05-29,Basic,Model_E,Feature_1,25.0,3.34
user_318,2025-04-25,Enterprise,Model_A,Feature_2,36.0,13.77
user_410,2025-03-03,Basic,Model_A,Feature_1,6.0,2.31
user_185,2025-05-06,Standard,Model_C,Feature_1,49.0,9.83
user_181,2025-05-15,Premium,Model_C,Feature_3,77.0,11.15
user_356,2025-05-16,Basic,Model_A,Feature_1,11.0,4.18
user_302,2025-04-07,Enterprise,Model_E,Feature_2,195.0,39.870000000000005
user_194,2025-03-03,Premium,Model_D,Feature_3,34.0,7.49
user_523,2025-05-09,Premium,Model_E,Feature_1,120.0,21.41
user_801,2025-03-20,Basic,Model_B,Feature_1,12.0,4.65
user_352,2025-03-14,Enterprise,Model_B,Feature_1,39.0,13.59
user_448,2025-03-11,Enterprise,Model_A,Feature_1,27.0,11.13
user_364,2025-03-17,Enterprise,Model_C,Feature_3,99.0,18.75
user_921,2025-04-26,Standard,Model_A,Feature_1,18.0,5.99
user_209,2025-03-12,Basic,Model_C,Feature_1,23.0,5.93
user_125,2025-03-26,Premium,Model_B,Feature_1,17.0,7.06
user_785,2025-04-04,Basic,Model_C,Feature_2,19.0,4.43
user_53,2025-05-30,Basic,Model_A,Feature_3,15.0,5.65
user_418,2025-03-04,Standard,Model_D,Feature_3,31.0,7.45
user_265,2025-04-14,Standard,Model_C,Feature_3,38.0,11.9
user_523,2025-05-21,Premium,Model_E,Feature_2,53.0,11.18
user_288,2025-05-05,Enterprise,Model_A,Feature_2,24.0,9.81
user_740,2025-05-26,Basic,Model_B,Feature_4,2.0,0.85
user_751,2025-05-01,Basic,Model_D,Feature_3,22.0,4.04
user_436,2025-05-22,Premium,Model_E,Feature_1,58.0,13.06
user_831,2025-04-09,Basic,Model_B,Feature_1,11.0,4.22
user_70,2025-04-07,Standard,Model_B,Feature_5,17.0,5.68
user_171,2025-05-07,Premium,Model_B,Feature_3,32.0,10.87
user_543,2025-03-27,Enterprise,Model_B,Feature_1,57.0,23.189999999999998
user_955,2025-04-28,Enterprise,Model_B,Feature_1,72.0,26.46
user_659,2025-04-29,Premium,Model_C,Feature_1,96.0,20.78
user_115,2025-04-18,Standard,Model_C,Feature_5,35.0,5.91
user_838,2025-05-18,Enterprise,Model_B,Feature_3,87.0,31.98
user_135,2025-05-20,Standard,Model_D,Feature_1,43.0,5.4
user_253,2025-04-30,Basic,Model_C,Feature_1,146.0,27.91
user_974,2025-05-30,Standard,Model_E,Feature_1,32.0,5.15
user_258,2025-03-31,Premium,Model_D,Feature_2,233.0,40.129999999999995
user_352,2025-03-25,Enterprise,Model_B,Feature_1,66.0,24.54
user_205,2025-05-07,Standard,Model_A,Feature_1,24.0,9.52
user_899,2025-04-14,Enterprise,Model_C,Feature_3,153.0,39.24
user_312,2025-05-15,Premium,Model_D,Feature_1,154.0,32.55
user_21,2025-03-07,Premium,Model_B,Feature_2,36.0,13.43
user_701,2025-05-01,Enterprise,Model_D,Feature_5,96.0,15.0
user_307,2025-03-10,Enterprise,Model_A,Feature_1,48.0,18.18
user_670,2025-04-14,Premium,Model_E,Feature_2,48.0,12.39
user_507,2025-05-07,Basic,Model_B,Feature_1,11.0,4.33
user_193,2025-04-05,Enterprise,Model_D,Feature_1,87.0,19.41
user_489,2025-03-19,Basic,Model_D,Feature_1,34.0,6.8
user_620,2025-05-12,Standard,Model_B,Feature_1,11.0,4.0
user_566,2025-04-25,Basic,Model_C,Feature_3,27.0,6.04
user_306,2025-03-25,Premium,Model_E,Feature_3,43.0,7.81
user_411,2025-05-05,Standard,Model_D,Feature_3,36.0,5.77
user_519,2025-04-11,Premium,Model_C,Feature_3,61.0,12.6
user_512,2025-05-21,Basic,Model_A,Feature_1,19.0,7.1
user_340,2025-05-08,Enterprise,Model_B,Feature_5,39.0,14.67
user_724,2025-05-01,Premium,Model_A,Feature_2,38.0,13.69
user_297,2025-05-27,Basic,Model_A,Feature_2,11.0,3.64
user_90,2025-03-13,Premium,Model_B,Feature_4,8.0,2.64
user_598,2025-03-30,Premium,Model_D,Feature_1,68.0,12.62
user_202,2025-03-20,Enterprise,Model_C,Feature_1,171.0,29.939999999999998
user_161,2025-03-28,Enterprise,Model_B,Feature_2,39.0,14.67
user_771,2025-03-20,Basic,Model_E,Feature_1,32.0,5.81
user_486,2025-05-08,Enterprise,Model_E,Feature_2,111.0,19.53
user_566,2025-04-08,Basic,Model_C,Feature_2,19.0,3.24
user_183,2025-05-06,Premium,Model_E,Feature_3,34.0,7.77
user_305,2025-04-15,Enterprise,Model_C,Feature_3,60.0,11.85
user_593,2025-03-20,Basic,Model_C,Feature_2,17.0,3.52
user_877,2025-03-23,Premium,Model_B,Feature_4,16.0,6.51
user_702,2025-03-26,Enterprise,Model_C,Feature_1,327.0,57.27
user_434,2025-05-29,Enterprise,Model_D,Feature_2,165.0,32.58
user_2,2025-05-16,Premium,Model_C,Feature_3,125.0,23.009999999999998
user_114,2025-05-12,Enterprise,Model_D,Feature_1,99.0,14.61
user_132,2025-03-05,Basic,Model_A,Feature_2,8.0,3.1
user_954,2025-05-02,Enterprise,Model_E,Feature_4,101.0,18.48
user_778,2025-04-16,Enterprise,Model_E,Feature_1,69.0,15.99
user_817,2025-05-07,Premium,Model_D,Feature_3,56.0,10.33
user_312,2025-05-27,Premium,Model_D,Feature_1,160.0,27.23
user_825,2025-04-30,Enterprise,Model_B,Feature_1,24.0,8.46
user_184,2025-05-09,Standard,Model_A,Feature_2,15.0,6.79
user_263,2025-05-27,Enterprise,Model_D,Feature_2,90.0,27.63
user_952,2025-05-09,Standard,Model_D,Feature_3,24.0,5.01
user_948,2025-05-08,Enterprise,Model_B,Feature_1,27.0,11.28
user_627,2025-04-25,Standard,Model_D,Feature_3,29.0,3.29
user_646,2025-03-12,Standard,Model_D,Feature_3,41.0,8.78
user_585,2025-05-15,Enterprise,Model_B,Feature_3,48.0,17.82
user_653,2025-03-26,Premium,Model_D,Feature_2,143.0,24.86
user_367,2025-03-07,Premium,Model_D,Feature_3,94.0,17.17
user_757,2025-03-17,Basic,Model_A,Feature_1,17.0,5.41
user_337,2025-03-31,Enterprise,Model_B,Feature_1,33.0,13.11
user_325,2025-03-17,Premium,Model_D,Feature_2,86.0,14.97
user_477,2025-03-19,Premium,Model_A,Feature_3,23.0,9.36
user_429,2025-05-21,Basic,Model_D,Feature_3,21.0,4.69
user_283,2025-05-01,Standard,Model_D,Feature_1,81.0,17.85
user_884,2025-05-29,Standard,Model_A,Feature_5,17.0,6.65
user_226,2025-03-20,Basic,Model_D,Feature_3,21.0,4.62
user_405,2025-05-28,Enterprise,Model_D,Feature_2,87.0,19.98
user_253,2025-03-03,Basic,Model_C,Feature_1,29.0,5.26
user_658,2025-03-27,Enterprise,Model_B,Feature_3,72.0,24.09
user_377,2025-05-19,Enterprise,Model_A,Feature_2,33.0,11.1
user_41,2025-05-06,Basic,Model_B,Feature_3,13.0,4.74
user_133,2025-05-09,Basic,Model_D,Feature_3,19.0,2.76
user_60,2025-03-12,Basic,Model_D,Feature_1,70.0,14.190000000000001
user_370,2025-03-26,Standard,Model_A,Feature_4,23.0,8.1
user_481,2025-05-13,Enterprise,Model_D,Feature_3,69.0,18.12
user_769,2025-05-21,Basic,Model_C,Feature_2,38.0,6.949999999999999
user_821,2025-03-26,Premium,Model_B,Feature_1,26.0,9.61
user_680,2025-05-29,Standard,Model_A,Feature_1,41.0,14.990000000000002
user_125,2025-03-27,Premium,Model_B,Feature_3,33.0,9.6
user_351,2025-05-08,Basic,Model_C,Feature_1,68.0,11.83
user_404,2025-03-07,Standard,Model_D,Feature_1,49.0,9.88
user_368,2025-05-26,Basic,Model_C,Feature_3,25.0,4.47
user_664,2025-04-18,Basic,Model_D,Feature_3,50.0,9.65
user_685,2025-04-13,Premium,Model_A,Feature_2,30.0,10.73
user_129,2025-04-04,Enterprise,Model_A,Feature_3,48.0,17.4
user_16,2025-05-17,Premium,Model_A,Feature_2,28.0,11.13
user_54,2025-03-31,Basic,Model_D,Feature_1,27.0,1.79
user_902,2025-03-27,Basic,Model_B,Feature_2,11.0,3.67
user_20,2025-03-19,Premium,Model_D,Feature_1,70.0,13.64
user_796,2025-05-27,Standard,Model_E,Feature_1,35.0,5.52
user_315,2025-03-21,Premium,Model_D,Feature_3,41.0,8.59
user_671,2025-04-30,Standard,Model_C,Feature_2,25.0,4.72
user_825,2025-04-15,Enterprise,Model_B,Feature_1,45.0,14.19
user_916,2025-03-29,Premium,Model_B,Feature_5,24.0,9.68
user_76,2025-04-25,Enterprise,Model_D,Feature_1,186.0,40.59
user_242,2025-03-17,Enterprise,Model_A,Feature_2,24.0,7.95
user_927,2025-05-15,Premium,Model_B,Feature_2,27.0,9.01
user_584,2025-03-28,Basic,Model_B,Feature_1,12.0,4.48
user_532,2025-04-22,Enterprise,Model_D,Feature_2,195.0,39.54
user_510,2025-04-21,Enterprise,Model_C,Feature_3,75.0,10.65
user_737,2025-04-16,Premium,Model_C,Feature_2,62.0,13.45
user_584,2025-04-09,Basic,Model_B,Feature_3,15.0,5.04
user_913,2025-05-02,Basic,Model_A,Feature_1,8.0,3.15
user_594,2025-05-26,Standard,Model_D,Feature_2,43.0,12.89
user_473,2025-04-14,Basic,Model_A,Feature_3,13.0,4.79
user_239,2025-03-30,Standard,Model_B,Feature_3,20.0,6.54
user_444,2025-04-13,Premium,Model_C,Feature_1,80.0,16.17
user_313,2025-05-29,Basic,Model_D,Feature_2,31.0,8.1
user_241,2025-05-07,Basic,Model_B,Feature_1,11.0,3.82
user_641,2025-03-23,Enterprise,Model_A,Feature_2,27.0,11.34
user_75,2025-04-21,Premium,Model_D,Feature_3,49.0,8.6
user_720,2025-04-28,Enterprise,Model_B,Feature_2,81.0,32.22
user_467,2025-05-20,Premium,Model_C,Feature_1,81.0,16.48
user_699,2025-04-22,Standard,Model_A,Feature_1,14.0,5.19
user_695,2025-03-12,Premium,Model_C,Feature_1,77.0,12.33
user_269,2025-05-07,Basic,Model_B,Feature_2,30.0,10.61
user_638,2025-03-09,Enterprise,Model_D,Feature_3,138.0,26.189999999999998
user_855,2025-03-21,Enterprise,Model_D,Feature_1,294.0,52.14
user_327,2025-05-21,Standard,Model_A,Feature_3,20.0,7.41
user_192,2025-03-26,Enterprise,Model_A,Feature_2,33.0,11.76
user_426,2025-03-06,Standard,Model_A,Feature_2,10.0,3.43
user_790,2025-05-30,Basic,Model_E,Feature_1,50.0,8.8
user_642,2025-05-22,Basic,Model_D,Feature_1,67.0,10.489999999999998
user_620,2025-05-22,Standard,Model_B,Feature_2,17.0,6.26
user_748,2025-04-16,Enterprise,Model_C,Feature_3,72.0,11.88
user_256,2025-04-07,Basic,Model_C,Feature_2,40.0,6.779999999999999
user_408,2025-03-10,Enterprise,Model_A,Feature_2,24.0,9.51
user_308,2025-03-13,Basic,Model_A,Feature_1,18.0,6.91
user_287,2025-05-27,Standard,Model_D,Feature_1,76.0,16.46
user_478,2025-04-04,Premium,Model_A,Feature_1,22.0,8.43
user_899,2025-03-16,Enterprise,Model_C,Feature_3,81.0,10.29
user_139,2025-04-26,Enterprise,Model_C,Feature_1,132.0,36.57
user_483,2025-05-02,Basic,Model_A,Feature_3,29.0,12.149999999999999
user_423,2025-03-07,Enterprise,Model_B,Feature_1,33.0,11.52
user_221,2025-05-02,Basic,Model_C,Feature_3,23.0,6.04
user_243,2025-03-11,Standard,Model_D,Feature_1,48.0,11.51
user_240,2025-05-01,Standard,Model_D,Feature_1,46.0,8.55
user_529,2025-03-04,Enterprise,Model_A,Feature_1,57.0,22.41
user_313,2025-03-22,Basic,Model_D,Feature_2,105.0,21.580000000000002
user_360,2025-03-28,Standard,Model_D,Feature_2,93.0,14.51
user_909,2025-05-13,Enterprise,Model_D,Feature_1,87.0,12.06
user_451,2025-05-21,Enterprise,Model_A,Feature_2,33.0,12.3
user_613,2025-05-14,Basic,Model_D,Feature_4,35.0,3.8
user_497,2025-05-09,Basic,Model_A,Feature_1,7.0,2.71
user_611,2025-05-30,Standard,Model_A,Feature_2,17.0,6.99
